application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
5054,Female,False,3.31,Humanities,Hispanic,690.0,3.0,Financial Services,
5055,Male,False,3.33,Business,Asian,600.0,2.0,Real Estate,
5056,Male,True,3.3,STEM,,650.0,1.0,Nonprofit/Gov,
5057,Male,False,3.47,Humanities,White,670.0,2.0,Investment Banking,Admit
5058,Male,False,2.89,Business,White,570.0,4.0,PE/VC,
5059,Female,True,3.24,Humanities,,570.0,1.0,Health Care,
5060,Male,False,2.83,STEM,Asian,580.0,2.0,Nonprofit/Gov,
5061,Male,False,3.13,Business,White,610.0,4.0,Health Care,
5062,Male,True,3.25,Humanities,,640.0,3.0,Investment Banking,
5063,Male,False,3.23,Humanities,Asian,650.0,3.0,CPG,
5064,Female,False,3.41,Business,Black,630.0,2.0,Nonprofit/Gov,
5065,Male,True,3.28,Business,,670.0,2.0,PE/VC,Admit
5066,Male,False,2.99,Humanities,Hispanic,660.0,3.0,Investment Banking,
5067,Female,True,3.24,Humanities,,680.0,1.0,Technology,Admit
5068,Male,False,3.34,Humanities,Asian,690.0,-1.0,,
5069,Male,True,3.06,STEM,,610.0,2.0,Consulting,
5070,Male,True,3.15,Business,,570.0,2.0,Financial Services,
5071,Female,False,3.23,Humanities,White,680.0,2.0,Consulting,Admit
5072,Female,False,3.32,Business,Black,640.0,0.0,,
5073,Male,True,3.16,Humanities,,680.0,2.0,Consulting,
5074,Male,False,3.3,Business,White,690.0,3.0,Consulting,
5075,Male,False,3.32,Humanities,White,640.0,1.0,Other,
5076,Male,False,3.52,Business,White,750.0,3.0,Consulting,Admit
5077,Male,False,3.13,Humanities,White,680.0,5.0,Investment Banking,
5078,Male,False,3.28,Humanities,White,650.0,3.0,Other,
5079,Male,False,3.18,Humanities,Black,640.0,2.0,PE/VC,
5080,Male,False,3.29,Business,Asian,660.0,2.0,Investment Banking,Admit
5081,Male,False,3.27,STEM,Asian,590.0,1.0,Consulting,
5082,Female,False,3.14,Business,Hispanic,620.0,1.0,Investment Banking,
5083,Male,False,3.13,Business,Asian,630.0,3.0,Other,
5084,Male,True,3.38,Humanities,,680.0,1.0,Technology,
5085,Male,True,3.23,Humanities,,640.0,2.0,Technology,
5086,Female,False,3.1,STEM,White,640.0,4.0,Other,
5087,Female,False,3.29,Humanities,Asian,660.0,1.0,Investment Banking,
5088,Male,False,3.36,STEM,Hispanic,690.0,2.0,PE/VC,
5089,Male,True,3.26,Humanities,,610.0,2.0,Consulting,
5090,Female,False,3.31,Business,Black,640.0,-1.0,,
5091,Male,False,3.31,Business,Black,670.0,3.0,CPG,
5092,Male,True,3.01,Business,,630.0,1.0,Technology,
5093,Female,False,3.08,STEM,White,650.0,1.0,Consulting,
5094,Female,False,3.22,Business,Hispanic,620.0,3.0,Other,
5095,Female,False,3.36,STEM,Asian,700.0,1.0,Nonprofit/Gov,
5096,Male,False,3.21,Humanities,Hispanic,600.0,2.0,Consulting,
5097,Male,True,3.24,Business,,610.0,2.0,Other,
5098,Male,False,3.33,Humanities,Black,680.0,0.0,,
5099,Male,False,2.88,STEM,Black,570.0,2.0,Consulting,
5100,Male,False,3.44,STEM,Black,660.0,2.0,Real Estate,
5101,Male,False,3.52,Business,Black,680.0,3.0,PE/VC,
5102,Male,False,3.15,Humanities,White,610.0,1.0,PE/VC,
5103,Male,True,3.24,Humanities,,600.0,2.0,PE/VC,
5104,Male,False,3.18,Humanities,Hispanic,690.0,2.0,Other,
5105,Male,False,3.58,Business,Hispanic,650.0,0.0,,
5106,Female,True,3.65,Humanities,,770.0,3.0,Other,Admit
5107,Male,True,3.52,STEM,,610.0,1.0,PE/VC,
5108,Female,True,3.32,Humanities,,570.0,2.0,PE/VC,
5109,Male,False,3.34,Business,Asian,660.0,2.0,Investment Banking,
5110,Female,False,3.24,STEM,Asian,630.0,3.0,Other,
5111,Female,False,3.4,Humanities,Asian,620.0,2.0,PE/VC,
5112,Male,False,3.49,STEM,Black,640.0,1.0,Real Estate,
5113,Male,True,2.8,Business,,570.0,3.0,PE/VC,
5114,Female,True,3.26,Humanities,,640.0,1.0,Health Care,
5115,Female,False,2.97,Humanities,Asian,650.0,2.0,Health Care,
5116,Male,False,3.35,Humanities,Asian,590.0,3.0,Other,
5117,Male,False,3.29,Humanities,Black,600.0,3.0,Investment Banking,
5118,Male,False,3.14,Humanities,Asian,670.0,2.0,Consulting,
5119,Male,True,3.23,Business,,670.0,2.0,Investment Banking,
5120,Female,False,3.22,Business,White,600.0,3.0,Nonprofit/Gov,
5121,Male,True,3.35,Humanities,,720.0,2.0,Technology,Waitlist
5122,Male,True,3.41,Business,,680.0,3.0,Consulting,Admit
5123,Male,True,3.01,Humanities,,640.0,4.0,Technology,
5124,Male,True,3.29,Business,,640.0,2.0,Health Care,
5125,Male,False,3.49,STEM,Hispanic,680.0,0.0,,
5126,Male,False,3.05,Business,Asian,620.0,3.0,Consulting,
5127,Male,False,2.93,STEM,Hispanic,610.0,2.0,Other,
5128,Male,False,3.21,Business,White,700.0,3.0,Technology,
5129,Female,False,3.21,Humanities,Black,660.0,3.0,PE/VC,Admit
5130,Male,False,3.35,STEM,White,650.0,0.0,,
5131,Male,False,3.4,STEM,Asian,700.0,4.0,Consulting,
5132,Female,False,3.27,Business,White,610.0,3.0,Consulting,
5133,Male,False,3.2,Business,White,580.0,2.0,Financial Services,
5134,Male,True,2.99,STEM,,670.0,1.0,Investment Banking,
5135,Male,True,3.03,Business,,570.0,2.0,Investment Management,
5136,Female,False,3.44,Business,White,680.0,2.0,Technology,
5137,Male,False,3.22,STEM,White,700.0,2.0,Other,
5138,Female,False,3.4,Humanities,White,660.0,2.0,CPG,
5139,Female,True,3.19,Business,,660.0,3.0,CPG,
5140,Male,False,3.3,Humanities,Asian,600.0,2.0,Investment Banking,
5141,Male,False,3.3,Business,Asian,660.0,5.0,Consulting,Admit
5142,Female,False,3.28,Humanities,Asian,600.0,2.0,Investment Banking,
5143,Male,True,3.51,STEM,,690.0,3.0,Investment Banking,
5144,Male,False,3.34,STEM,Other,640.0,2.0,Consulting,
5145,Male,False,3.32,Humanities,Asian,660.0,0.0,,Admit
5146,Male,False,3.38,Humanities,Asian,730.0,3.0,Technology,
5147,Male,True,3.13,Humanities,,620.0,2.0,Investment Banking,
5148,Male,False,3.29,Humanities,Asian,670.0,1.0,Investment Banking,Admit
5149,Female,False,3.17,Humanities,Hispanic,610.0,4.0,Technology,
5150,Male,False,3.3,Humanities,Black,660.0,2.0,Other,
5151,Male,True,3.07,STEM,,710.0,3.0,Investment Banking,
5152,Male,False,3.37,Humanities,Asian,680.0,1.0,Other,Admit
5153,Male,False,3.44,Business,Hispanic,640.0,2.0,Technology,
5154,Female,True,3.42,Business,,580.0,2.0,PE/VC,
5155,Female,False,3.13,STEM,Asian,630.0,3.0,PE/VC,
5156,Male,False,3.16,Business,White,620.0,2.0,Consulting,
5157,Female,False,3.21,Business,White,710.0,2.0,Investment Banking,Admit
5158,Female,False,3.28,STEM,Black,660.0,3.0,Consulting,Admit
5159,Female,True,3.47,Business,,690.0,1.0,Retail,
5160,Male,False,3.0,STEM,Hispanic,630.0,1.0,Technology,
5161,Female,False,3.46,STEM,White,650.0,2.0,Health Care,
5162,Male,True,3.33,STEM,,680.0,1.0,Consulting,Admit
5163,Male,False,3.19,Business,Asian,740.0,2.0,Consulting,
5164,Male,False,3.21,Humanities,Black,600.0,2.0,PE/VC,
5165,Male,False,3.3,STEM,White,740.0,3.0,Technology,Admit
5166,Male,False,3.21,STEM,Other,610.0,1.0,Consulting,
5167,Female,True,3.34,Business,,610.0,3.0,Consulting,
5168,Male,False,3.05,Humanities,Black,600.0,-0.0,,
5169,Male,False,3.26,Business,Black,630.0,2.0,Financial Services,
5170,Male,False,3.09,Business,Black,630.0,1.0,Health Care,
5171,Female,True,3.31,Humanities,,660.0,4.0,Financial Services,
5172,Female,True,3.53,Humanities,,640.0,1.0,Technology,
5173,Female,True,3.16,Business,,590.0,2.0,Consulting,
5174,Male,False,2.95,Humanities,Black,570.0,2.0,Health Care,
5175,Male,False,2.9,Humanities,Asian,590.0,1.0,Nonprofit/Gov,
5176,Male,False,3.24,STEM,White,670.0,2.0,Technology,
5177,Male,False,3.12,Business,White,660.0,4.0,Investment Banking,
5178,Female,False,3.45,Humanities,Black,680.0,2.0,Investment Banking,
5179,Male,False,3.26,Humanities,Hispanic,610.0,1.0,Technology,
5180,Male,False,3.26,Humanities,White,660.0,0.0,,
5181,Male,False,3.16,Business,Asian,570.0,3.0,Investment Banking,
5182,Male,True,3.1,STEM,,660.0,2.0,Consulting,
5183,Male,False,3.15,Humanities,White,580.0,2.0,Financial Services,
5184,Female,False,3.38,Humanities,White,620.0,1.0,Investment Management,
5185,Male,False,3.25,STEM,Asian,660.0,3.0,PE/VC,
5186,Male,False,3.42,Business,White,690.0,3.0,Health Care,Admit
5187,Male,False,3.41,Business,Hispanic,680.0,3.0,Financial Services,
5188,Male,False,3.12,Business,Black,600.0,1.0,Nonprofit/Gov,
5189,Male,False,3.38,Humanities,Black,640.0,2.0,Nonprofit/Gov,
5190,Male,False,3.47,STEM,Asian,710.0,2.0,PE/VC,Admit
5191,Male,False,3.46,STEM,Asian,700.0,2.0,Nonprofit/Gov,Admit
5192,Male,True,3.11,Business,,640.0,1.0,Financial Services,
5193,Male,True,2.98,STEM,,570.0,3.0,Consulting,
5194,Male,True,3.36,Humanities,,620.0,0.0,,
5195,Male,False,3.42,STEM,White,640.0,1.0,Investment Banking,
5196,Male,False,3.25,Business,White,720.0,1.0,Investment Banking,
5197,Male,False,3.52,Business,Asian,750.0,1.0,Consulting,Admit
5198,Male,True,3.31,STEM,,730.0,2.0,Other,Admit
5199,Male,False,3.31,Humanities,Other,640.0,1.0,Health Care,
5200,Male,False,3.27,Humanities,White,630.0,2.0,Consulting,
5201,Female,True,3.36,STEM,,710.0,3.0,Consulting,
5202,Female,True,3.04,Business,,570.0,3.0,Health Care,
5203,Male,True,3.06,Business,,630.0,4.0,Consulting,
5204,Male,True,3.16,Business,,610.0,4.0,Nonprofit/Gov,
5205,Male,False,3.46,Humanities,White,700.0,3.0,PE/VC,Admit
5206,Male,True,3.07,Business,,620.0,3.0,Health Care,
5207,Male,False,3.1,Business,Asian,630.0,3.0,Investment Banking,
5208,Male,False,3.41,Humanities,White,590.0,2.0,PE/VC,
5209,Male,False,3.06,Humanities,Asian,600.0,3.0,Nonprofit/Gov,
5210,Female,False,3.38,Business,White,720.0,2.0,Consulting,
5211,Male,False,3.12,Humanities,Asian,660.0,2.0,PE/VC,
5212,Male,False,3.04,STEM,Asian,680.0,3.0,Other,
5213,Male,False,3.32,Humanities,Asian,710.0,1.0,Health Care,
5214,Female,False,3.22,Humanities,White,600.0,4.0,Technology,
5215,Male,True,3.16,Humanities,,610.0,3.0,Technology,
5216,Male,False,3.25,Humanities,Black,650.0,3.0,Consulting,
5217,Female,False,3.13,Business,White,660.0,0.0,,
5218,Male,False,3.33,Humanities,Asian,630.0,4.0,Technology,
5219,Male,False,3.06,Humanities,Asian,610.0,2.0,Consulting,
5220,Female,False,3.42,Humanities,Black,630.0,1.0,Consulting,
5221,Male,True,3.68,Humanities,,780.0,2.0,Nonprofit/Gov,
5222,Female,True,3.42,Humanities,,640.0,1.0,Consulting,
5223,Female,False,3.28,Business,White,650.0,1.0,Technology,
5224,Female,False,3.22,Business,Asian,640.0,2.0,PE/VC,
5225,Female,False,3.18,Business,White,590.0,2.0,Health Care,
5226,Female,False,3.21,Humanities,White,620.0,2.0,Financial Services,
5227,Female,False,2.98,Humanities,White,570.0,3.0,Consulting,
5228,Male,False,2.99,Humanities,White,610.0,4.0,Financial Services,
5229,Male,False,3.01,Humanities,Hispanic,620.0,2.0,Consulting,
5230,Female,False,3.14,Humanities,White,590.0,2.0,Consulting,
5231,Male,False,3.5,Humanities,White,770.0,2.0,Consulting,Admit
5232,Male,False,3.15,Humanities,Asian,570.0,3.0,Investment Management,
5233,Male,False,3.31,Humanities,Asian,640.0,1.0,Health Care,
5234,Male,True,3.41,Business,,640.0,3.0,Consulting,
5235,Male,False,3.43,STEM,White,680.0,1.0,Technology,
5236,Male,False,3.27,Business,Asian,640.0,2.0,Financial Services,
5237,Male,False,3.19,Humanities,Black,580.0,3.0,Nonprofit/Gov,
5238,Male,True,3.4,Humanities,,690.0,0.0,,Admit
5239,Female,True,3.24,STEM,,680.0,0.0,,
5240,Male,True,3.2,Business,,630.0,4.0,Real Estate,
5241,Female,True,2.93,Business,,650.0,1.0,Other,
5242,Male,False,3.28,Humanities,Asian,670.0,2.0,Investment Management,Waitlist
5243,Female,True,3.34,Humanities,,650.0,3.0,Consulting,
5244,Male,False,3.09,Business,Black,660.0,2.0,Nonprofit/Gov,
5245,Female,False,3.37,Humanities,White,700.0,2.0,Other,
5246,Female,True,3.49,Business,,760.0,3.0,Consulting,
5247,Male,True,3.34,Humanities,,690.0,2.0,Consulting,
5248,Female,False,3.29,STEM,White,640.0,2.0,Consulting,
5249,Female,False,3.32,STEM,Asian,630.0,0.0,,
5250,Male,False,3.03,STEM,White,570.0,2.0,Technology,
5251,Male,True,3.27,STEM,,640.0,2.0,Technology,
5252,Female,False,3.31,Humanities,Black,660.0,2.0,Technology,
5253,Male,True,3.28,Humanities,,670.0,3.0,Consulting,Admit
5254,Male,False,3.26,STEM,Black,690.0,3.0,PE/VC,
5255,Female,True,3.18,Humanities,,620.0,2.0,Health Care,
5256,Female,False,3.36,Business,Black,710.0,1.0,Consulting,
5257,Male,True,3.21,Business,,620.0,0.0,,
5258,Female,False,3.25,Humanities,Black,670.0,3.0,PE/VC,Admit
5259,Female,True,3.14,Humanities,,640.0,3.0,Nonprofit/Gov,
5260,Female,False,3.32,STEM,Hispanic,660.0,3.0,Financial Services,
5261,Male,False,3.38,Humanities,Hispanic,570.0,3.0,Investment Banking,
5262,Male,False,2.89,Humanities,Black,570.0,2.0,Technology,
5263,Male,True,3.3,STEM,,650.0,3.0,PE/VC,
5264,Male,True,3.42,Business,,720.0,4.0,Investment Banking,
5265,Male,False,3.31,Humanities,Asian,640.0,1.0,Nonprofit/Gov,
5266,Male,False,3.21,Humanities,White,670.0,4.0,Financial Services,
5267,Female,False,3.41,Humanities,White,640.0,2.0,Consulting,
5268,Male,False,3.37,STEM,Black,630.0,3.0,Technology,
5269,Male,True,3.29,Business,,670.0,2.0,CPG,
5270,Male,False,3.34,Business,Black,670.0,3.0,Financial Services,
5271,Male,True,3.16,Business,,570.0,3.0,Consulting,
5272,Male,False,3.45,Humanities,Asian,740.0,3.0,Financial Services,Admit
5273,Female,True,3.53,STEM,,690.0,1.0,Financial Services,
5274,Female,False,3.13,STEM,Black,680.0,3.0,Consulting,
5275,Female,False,3.11,Humanities,Black,600.0,1.0,Financial Services,
5276,Female,True,3.11,Humanities,,610.0,3.0,Consulting,
5277,Female,False,2.99,Humanities,Black,580.0,1.0,Consulting,
5278,Male,False,2.98,STEM,Black,570.0,2.0,PE/VC,
5279,Male,True,3.16,STEM,,670.0,3.0,Technology,
5280,Female,False,3.27,Business,Hispanic,700.0,2.0,Nonprofit/Gov,Admit
5281,Male,False,3.1,STEM,White,580.0,0.0,,
5282,Male,True,3.42,STEM,,570.0,1.0,Consulting,
5283,Male,False,3.04,STEM,White,640.0,3.0,Other,
5284,Female,False,3.33,STEM,White,690.0,2.0,PE/VC,Admit
5285,Female,False,3.15,Humanities,White,610.0,3.0,Nonprofit/Gov,
5286,Male,False,3.08,STEM,White,570.0,0.0,,
5287,Male,True,3.12,Humanities,,620.0,2.0,Technology,
5288,Male,False,3.21,Business,Black,580.0,3.0,Investment Banking,
5289,Female,True,3.2,Business,,670.0,3.0,Consulting,
5290,Female,False,3.13,Business,White,570.0,1.0,Other,
5291,Female,False,3.2,Humanities,Other,650.0,2.0,Nonprofit/Gov,
5292,Male,False,3.39,STEM,White,700.0,2.0,Financial Services,
5293,Female,False,3.32,STEM,Asian,720.0,2.0,PE/VC,
5294,Male,False,3.31,Business,Asian,660.0,2.0,Technology,Waitlist
5295,Female,False,3.33,Humanities,Asian,720.0,-1.0,,
5296,Female,False,3.39,STEM,White,730.0,2.0,PE/VC,
5297,Male,True,3.43,Business,,660.0,2.0,Investment Banking,
5298,Female,False,2.76,STEM,Hispanic,600.0,1.0,PE/VC,
5299,Female,False,3.08,STEM,Black,570.0,2.0,Investment Banking,
5300,Male,False,2.87,STEM,Other,600.0,3.0,Consulting,
5301,Male,False,3.12,STEM,Other,630.0,3.0,Other,
5302,Male,False,3.29,Humanities,Asian,700.0,2.0,Investment Banking,Admit
5303,Male,False,3.15,Humanities,White,570.0,2.0,CPG,
5304,Male,False,3.34,Humanities,Black,620.0,3.0,Health Care,
5305,Male,False,3.22,Humanities,Hispanic,670.0,1.0,Consulting,
5306,Male,False,3.1,Business,Asian,640.0,1.0,Real Estate,
5307,Male,True,2.92,STEM,,610.0,0.0,,
5308,Male,False,3.28,Humanities,Asian,660.0,2.0,Consulting,
5309,Male,True,3.48,Humanities,,720.0,1.0,Investment Banking,
5310,Male,True,3.08,Business,,640.0,3.0,Nonprofit/Gov,
5311,Female,False,3.42,Humanities,Black,650.0,2.0,Consulting,
5312,Male,False,3.43,STEM,Asian,620.0,2.0,Investment Banking,
5313,Male,False,3.39,Business,White,680.0,3.0,PE/VC,
5314,Male,False,3.19,Humanities,White,570.0,1.0,Technology,
5315,Male,False,3.35,Business,White,570.0,1.0,Other,
5316,Female,False,3.39,Humanities,Hispanic,660.0,3.0,Financial Services,
5317,Male,True,3.55,STEM,,700.0,3.0,Consulting,Admit
5318,Male,False,3.36,STEM,Hispanic,620.0,1.0,PE/VC,
5319,Male,False,3.15,Business,Hispanic,670.0,1.0,PE/VC,
5320,Male,True,3.15,Humanities,,650.0,2.0,Consulting,
5321,Male,False,3.36,STEM,Black,660.0,3.0,Consulting,
5322,Male,False,3.17,Business,White,600.0,3.0,Consulting,
5323,Female,True,3.1,STEM,,640.0,2.0,Consulting,
5324,Female,False,3.19,Business,White,640.0,1.0,PE/VC,
5325,Male,False,3.42,Humanities,Asian,740.0,3.0,Nonprofit/Gov,
5326,Male,False,3.41,Business,White,660.0,2.0,Consulting,
5327,Male,False,3.04,STEM,White,650.0,2.0,Consulting,
5328,Male,True,3.23,Humanities,,680.0,2.0,Consulting,
5329,Male,True,3.54,Business,,720.0,-0.0,,Admit
5330,Male,False,3.21,Business,Asian,640.0,1.0,Nonprofit/Gov,
5331,Male,True,3.39,Humanities,,710.0,2.0,Investment Banking,Admit
5332,Male,True,3.36,Humanities,,740.0,3.0,Technology,Admit
5333,Female,True,3.43,Business,,700.0,2.0,Consulting,Admit
5334,Male,False,3.32,Business,Black,670.0,1.0,Financial Services,
5335,Female,True,3.32,Humanities,,630.0,1.0,PE/VC,
5336,Male,False,3.26,Business,White,620.0,2.0,Nonprofit/Gov,
5337,Male,True,3.5,Humanities,,700.0,1.0,Investment Banking,
5338,Male,False,3.1,STEM,White,690.0,2.0,Health Care,
5339,Male,False,3.28,Humanities,White,590.0,1.0,Nonprofit/Gov,
5340,Male,True,3.06,STEM,,600.0,2.0,CPG,
5341,Male,False,3.22,Humanities,White,660.0,1.0,Other,
5342,Male,False,3.23,Humanities,White,660.0,1.0,Technology,
5343,Male,False,3.09,Humanities,Black,660.0,2.0,Investment Management,
5344,Female,True,3.18,Business,,630.0,2.0,Investment Banking,
5345,Female,True,3.36,Business,,710.0,3.0,Other,
5346,Male,False,3.09,Business,Other,650.0,1.0,Technology,
5347,Male,True,3.28,STEM,,670.0,1.0,PE/VC,Admit
5348,Male,False,3.44,STEM,Asian,740.0,0.0,,
5349,Female,False,3.38,STEM,Asian,620.0,1.0,PE/VC,
5350,Female,False,3.53,Humanities,Black,720.0,2.0,Consulting,
5351,Male,True,3.2,Humanities,,620.0,2.0,Financial Services,
5352,Male,False,3.3,Business,Black,680.0,3.0,Financial Services,
5353,Female,False,3.29,Humanities,White,710.0,1.0,Health Care,Admit
5354,Female,False,3.07,Humanities,White,670.0,3.0,Investment Banking,
5355,Female,True,3.31,Humanities,,770.0,0.0,,
5356,Male,False,3.39,Business,Black,720.0,2.0,Nonprofit/Gov,
5357,Female,False,3.8,Business,White,780.0,2.0,Financial Services,
5358,Male,True,3.23,Humanities,,680.0,1.0,Nonprofit/Gov,
5359,Male,False,3.37,Humanities,White,740.0,0.0,,Admit
5360,Female,True,3.13,Business,,660.0,3.0,Nonprofit/Gov,
5361,Male,False,3.13,STEM,Hispanic,660.0,2.0,Investment Banking,
5362,Female,False,2.95,Humanities,Black,630.0,1.0,Nonprofit/Gov,
5363,Male,False,3.22,Business,Asian,680.0,3.0,PE/VC,Admit
5364,Male,False,3.3,Humanities,Hispanic,670.0,1.0,Consulting,
5365,Female,False,3.13,Business,Other,670.0,4.0,Consulting,
5366,Female,False,2.77,Humanities,White,570.0,-0.0,,
5367,Male,True,3.34,Humanities,,680.0,2.0,Real Estate,Admit
5368,Female,True,3.08,Humanities,,650.0,0.0,,
5369,Male,True,3.0,Humanities,,590.0,2.0,Consulting,
5370,Female,False,3.49,Business,White,780.0,3.0,Financial Services,
5371,Male,False,3.2,Humanities,White,680.0,3.0,Technology,
5372,Female,False,3.22,Humanities,Asian,600.0,2.0,Investment Banking,
5373,Female,False,3.38,Humanities,Asian,750.0,2.0,Investment Banking,Admit
5374,Male,False,3.2,Humanities,Asian,640.0,1.0,Nonprofit/Gov,
5375,Female,False,3.29,STEM,Asian,660.0,1.0,Other,
5376,Male,True,3.33,STEM,,640.0,1.0,Technology,
5377,Female,False,3.25,Humanities,White,760.0,2.0,Investment Banking,
5378,Female,True,3.3,STEM,,620.0,2.0,Technology,
5379,Female,False,3.14,STEM,Black,620.0,2.0,Other,
5380,Male,False,3.27,Business,Asian,720.0,3.0,Technology,
5381,Male,False,3.24,Humanities,Hispanic,640.0,1.0,PE/VC,
5382,Male,False,3.09,STEM,Other,610.0,-1.0,,
5383,Female,True,3.33,STEM,,670.0,1.0,Consulting,
5384,Female,False,3.41,Business,White,620.0,2.0,Technology,
5385,Female,True,3.25,Business,,680.0,1.0,Nonprofit/Gov,
5386,Male,False,3.28,Humanities,Other,610.0,2.0,Nonprofit/Gov,
5387,Male,False,3.24,STEM,Asian,710.0,5.0,Health Care,
5388,Male,True,3.37,STEM,,660.0,2.0,PE/VC,
5389,Male,False,3.02,Humanities,Other,610.0,2.0,Technology,
5390,Male,False,3.26,Business,Black,570.0,2.0,Consulting,
5391,Female,False,3.36,Business,White,750.0,2.0,Consulting,
5392,Female,False,3.34,Business,White,670.0,1.0,Consulting,
5393,Male,False,3.06,Business,Black,680.0,2.0,Nonprofit/Gov,
5394,Male,False,2.86,Business,Black,640.0,2.0,PE/VC,
5395,Female,False,3.28,Business,Asian,620.0,2.0,Technology,
5396,Female,False,3.28,Humanities,White,640.0,3.0,Consulting,
5397,Male,True,3.41,STEM,,670.0,2.0,Consulting,
5398,Male,False,3.3,Business,Asian,600.0,2.0,PE/VC,
5399,Male,True,3.22,Humanities,,660.0,1.0,CPG,
5400,Male,True,3.15,Business,,590.0,2.0,Consulting,
5401,Female,False,3.12,Humanities,White,700.0,1.0,PE/VC,
5402,Male,True,3.31,Humanities,,640.0,2.0,PE/VC,
5403,Female,False,3.29,Business,White,630.0,3.0,Consulting,
5404,Male,False,3.19,Business,White,670.0,3.0,PE/VC,
5405,Female,False,3.31,STEM,Black,650.0,1.0,Technology,
5406,Female,False,3.46,STEM,White,610.0,3.0,Health Care,
5407,Female,True,3.08,Business,,580.0,4.0,CPG,
5408,Male,True,3.16,Business,,650.0,2.0,Financial Services,
5409,Male,True,3.36,Business,,700.0,4.0,Financial Services,
5410,Female,True,3.41,STEM,,780.0,2.0,Nonprofit/Gov,Admit
5411,Male,False,3.12,STEM,Asian,590.0,3.0,Real Estate,
5412,Male,False,3.15,Humanities,White,630.0,3.0,Investment Banking,
5413,Male,False,3.16,STEM,White,670.0,1.0,PE/VC,
5414,Female,False,3.21,Business,Black,590.0,1.0,PE/VC,
5415,Male,False,3.41,STEM,Asian,660.0,1.0,Consulting,Admit
5416,Male,True,3.17,STEM,,650.0,1.0,Consulting,
5417,Female,False,3.14,Humanities,Hispanic,600.0,3.0,Technology,
5418,Female,True,3.34,Humanities,,610.0,2.0,Consulting,
5419,Male,True,3.4,Humanities,,690.0,2.0,Investment Banking,Waitlist
5420,Male,False,3.3,Business,White,630.0,1.0,PE/VC,
5421,Male,True,3.39,STEM,,650.0,1.0,Nonprofit/Gov,
